Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,Karang Pucung,,,,"Menjadi wil. Kec. Way Sulan, Perda No. 3/2006",,,
18.01.08.2018,,,,,,,10,Karya Tunggal,,,,,,,
18.01.08.2019,,,,,,,11,Rangai Tri Tunggal,,,,Perda No. 8/2006,,,
18.01.08.2020,,,,,,,12,Sidomekar,,,,Perda No. 8/2006,,,
18.01.09,,,,6,Penengahan,-,,,22,,,,,,
18.01.09.2001,,,,,,,1,Kekiling,,,,,,,
18.01.09.2002,,,,,,,2,Belambangan,,,,,,,
18.01.09.2003,,,,,,,3,Rawi,,,,,,,
18.01.09.2004,,,,,,,4,Padan,,,,,,,
18.01.09.2005,,,,,,,5,Kuripan,,,,,,,
18.01.09.2006,,,,,,,6,Taman Baru,,,,,,,
18.01.09.2007,,,,,,,7,Kelau,,,,,,,
,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
18.01.09.2008,,,,,,,8,Ruang Tengah,,,,,,,
18.01.09.2009,,,,,,,9,Pasuruan,,,,,,,
18.01.09.2010,,,,,,,10,Klaten,,,,,,,
18.01.09.2011,,,,,,,11,Kampung Baru,,,,,,,
18.01.09.2012,,,,,,,12,Banjar Masin,,,,,,,
18.01.09.2013,,,,,,,13,Way Kalam,,,,,,,
18.01.09.2014,,,,,,,14,Gedung Harta,,,,,,,
18.01.09.2015,,,,,,,15,Gayam,,,,,,,
18.01.09.2016,,,,,,,16,Penengahan,,,,,,,
18.01.09.2017,,,,,,,17,Sukajaya,,,,,,,
18.01.09.2018,,,,,,,18,Tetaan,,,,,,,
18.01.09.2019,,,,,,,19,Suka Baru,,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,
18.01.09.2020,,,,,,,20,Pisang,,,,,,,
18.01.09.2021,,,,,,,21,Tanjung Heran,,,,,,,
,,,,,,,,Semanak,,,,"Menjadi wil. Kec. Bakauheni, Perda No. 3/2006",,,
,,,,,,,,Toto Harjo,,,,"Menjadi wil. Kec. Bakauheni, Perda No. 3/2006",,,
,,,,,,,,Hata,,,,"Menjadi wil. Kec. Bakauheni, Perda No. 3/2006",,,
,,,,,,,,Bakauheni,,,,"Menjadi wil. Kec. Bakauheni, Perda No. 3/2006",,,
18.01.09.2026,,,,,,,22,Gandri,,,,,,,
,,,,,,,,Kelawi,,,,"Menjadi wil. Kec. Bakauheni, Perda No. 3/2006",,,
18.01.10,,,,7,Palas,-,,,21,,,,,,
18.01.10.2001,,,,,,,1,Sukaraja,,,,,,,
18.01.10.2002,,,,,,,2,Sukabakti,,,,,,,
18.01.10.2003,,,,,,,3,Sukamulya,,,,,,,
18.01.10.2004,,,,,,,4,Tanjung Sari,,,,,,,
18.01.10.2005,,,,,,,5,Bangunan,,,,,,,
18.01.10.2006,,,,,,,6,Rejo Mulyo,,,,,,,
18.01.10.2007,,,,,,,7,Palas Aji,,,,,,,
18.01.10.2008,,,,,,,8,Palas Pasemah,,,,,,,
18.01.10.2009,,,,,,,9,Palas Jaya,,,,,,,
18.01.10.2010,,,,,,,10,Bandan Hurip,,,,,,,
18.01.10.2011,,,,,,,11,Pulau Tengah,,,,,,,
18.01.10.2012,,,,,,,12,Bali Agung,,,,,,,
18.01.10.2013,,,,,,,13,Bumi Daya,,,,,,,
,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,,
,NAMA PROVINSI /,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,
K O D E,KABUPATEN / KOTA,,,,,,,(Km2),(Jiwa) *),,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
18.01.10.2014,,,,,,14,Tanjung Jaya,,,,,,,,
18.01.10.2015,,,,,,15,Bumi Restu,,,,,,,,
18.01.10.2016,,,,,,16,Pematang Baru,,,Perda No. 8/2006,,,,,
18.01.10.2017,,,,,,17,Mekar Mulya,,,Perda No. 8/2006,,,,,
18.01.10.2018,,,,,,18,Bumi Asih,,,Perda No. 8/2006,,,,,
18.01.10.2019,,,,,,19,Kalirejo,,,Perda No. 8/2006,,,,,
18.01.10.2020,,,,,,20,Bumi Asri,,,Perda No. 8/2006,,,,,
18.01.10.2021,,,,,,21,Pulau Jaya,,,Perda No. 8/2006,,,,,
,,,,Negeri Katon,,,,,,"Menjadi wil. Kab. Pesawaran, UU No. 33/2007",,,,,
