Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,(Km2),(Jiwa) *),,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
32.01.14.2008,,,,,,,8,Puraseda,,,,,,,
32.01.14.2009,,,,,,,9,Cibeber I,,,,,,,
32.01.14.2010,,,,,,,10,Cibeber II,,,,,,,
32.01.14.2011,,,,,,,11,Karehkel,,,,,,,
32.01.15,,,,15,Ciampea,-,,,13,,,,,,
32.01.15.2001,,,,,,,1,Ciampea,,,,,,,
32.01.15.2002,,,,,,,2,Cinangka,,,,,,,
32.01.15.2003,,,,,,,3,Cihideungudik,,,,,,,
32.01.15.2004,,,,,,,4,Bojongjengkol,,,,,,,
32.01.15.2005,,,,,,,5,Tegalwaru,,,,,,,
32.01.15.2006,,,,,,,6,Cibuntu,,,,,,,
32.01.15.2007,,,,,,,7,Cicadas,,,,,,,
32.01.15.2008,,,,,,,8,Cibadak,,,,,,,
32.01.15.2009,,,,,,,9,Bojongrangkas,,,,,,,
32.01.15.2010,,,,,,,10,Cihideunghilir,,,,,,,
32.01.15.2011,,,,,,,11,Cibanteng,,,,,,,
32.01.15.2012,,,,,,,12,Benteng,,,,,,,
32.01.15.2013,,,,,,,13,Ciampea Udik,,,,,,,
32.01.16,,,,16,Cibungbulang,-,,,15,,,,,,
32.01.16.2001,,,,,,,1,Situ Udik,,,,,,,
32.01.16.2002,,,,,,,2,Situ Ilir,,,,,,,
32.01.16.2003,,,,,,,3,Cemplang,,,,,,,
32.01.16.2004,,,,,,,4,Cibatok I,,,,,,,
32.01.16.2005,,,,,,,5,Ciaruteun Udik,,,,,,,
32.01.16.2006,,,,,,,6,Leuweungkolot,,,,Koreksi penulisan Perda No. 3/2003,,,
32.01.16.2007,,,,,,,7,Cimanggu I,,,,,,,
32.01.16.2008,,,,,,,8,Cimanggu II,,,,,,,
32.01.16.2009,,,,,,,9,Dukuh,,,,,,,
32.01.16.2010,,,,,,,10,Cijujung,,,,,,,
32.01.16.2011,,,,,,,11,Ciaruteun Ilir,,,,,,,
32.01.16.2012,,,,,,,12,Cibatok II,,,,,,,
32.01.16.2013,,,,,,,13,Sukamaju,,,,,,,
32.01.16.2014,,,,,,,14,Galuga,,,,,,,
32.01.16.2015,,,,,,,15,Girimulya,,,,,,,
,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
32.01.17,,,17,Pamijahan,-,,,15,,,,,,,
32.01.17.2001,,,,,,1,Purwabakti,,,,,,,,
32.01.17.2002,,,,,,2,Cibunian,,,,,,,,
32.01.17.2003,,,,,,3,Cibitungwetan,,,,,,,,
32.01.17.2004,,,,,,4,Gunungmenyan,,,,,,,,
32.01.17.2005,,,,,,5,Gunungbunder II,,,,,,,,
32.01.17.2006,,,,,,6,Pasarean,,,,,,,,
32.01.17.2007,,,,,,7,Cimayang,,,,,,,,
32.01.17.2008,,,,,,8,Pamijahan,,,,,,,,
32.01.17.2009,,,,,,9,Cibening,,,,,,,,
32.01.17.2010,,,,,,10,Gunungbunder I,,,,,,,,
32.01.17.2011,,,,,,11,Cibitung Kulon,,,,,,,,
32.01.17.2012,,,,,,12,Gunung Picung,,,,,,,,
32.01.17.2013,,,,,,13,Ciasihan,,,,,,,,
32.01.17.2014,,,,,,14,Gunungsari,,,,,,,,
32.01.17.2015,,,,,,15,Ciasmara,,,,,,,,
32.01.18,,,18,Rumpin,-,,,14,,,,,,,
32.01.18.2001,,,,,,1,Rumpin,,,,,,,,
32.01.18.2002,,,,,,2,Leuwibatu,,,,,,,,
32.01.18.2003,,,,,,3,Cidokom,,,,,,,,
32.01.18.2004,,,,,,4,Gobang,,,,,,,,
32.01.18.2005,,,,,,5,Cibodas,,,,,,,,
32.01.18.2006,,,,,,6,Rabak,,,,,,,,
32.01.18.2007,,,,,,7,Kampungsawah,,,,,,,,
32.01.18.2008,,,,,,8,Cipinang,,,,,,,,
32.01.18.2009,,,,,,9,Sukasari,,,,,,,,
32.01.18.2010,,,,,,10,Tamansari,,,,,,,,
32.01.18.2011,,,,,,11,Kertajaya,,,,,,,,
32.01.18.2012,,,,,,12,Sukamulya,,,,,,,,
32.01.18.2013,,,,,,13,Mekarsari,,,,,,,,
32.01.18.2014,,,,,,14,Mekarjaya,,,,Pemekaran Desa Cidokom Perda No. 5/2012,,,,
32.01.19,,,19,Jasinga,-,,,16,,,,,,,
32.01.19.2001,,,,,,1,Curug,,,,,,,,
32.01.19.2002,,,,,,2,Pangradin,,,,,,,,
,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
32.01.19.2003,,,,,,,3,Kalongsawah,,,,,,,
32.01.19.2004,,,,,,,4,Sipak,,,,,,,
32.01.19.2005,,,,,,,5,Jasinga,,,,,,,
32.01.19.2006,,,,,,,6,Koleang,,,,,,,
32.01.19.2007,,,,,,,7,Cikopomayak,,,,,,,
32.01.19.2008,,,,,,,8,Setu,,,,,,,
32.01.19.2009,,,,,,,9,Barengkok,,,,,,,
32.01.19.2010,,,,,,,10,Bagoang,,,,,,,
32.01.19.2011,,,,,,,11,Pangaur,,,,,,,
32.01.19.2012,,,,,,,12,Pamagersari,,,,,,,
32.01.19.2013,,,,,,,13,Jugala Jaya,,,,,,,
32.01.19.2014,,,,,,,14,Tegalwangi,,,,,,,
32.01.19.2015,,,,,,,15,Neglasari,,,,,,,
32.01.19.2016,,,,,,,16,Wirajaya,,,,Pemekaran dari sebagian wil. Desa Curug Perda No. 12/2006,,,
32.01.20,,,,20,Parung Panjang,-,,,11,,,,,,
32.01.20.2001,,,,,,,1,Jagabaya,,,,,,,
32.01.20.2002,,,,,,,2,Gorowong,,,,,,,
32.01.20.2003,,,,,,,3,Dago,,,,,,,
32.01.20.2004,,,,,,,4,Pingku,,,,,,,
32.01.20.2005,,,,,,,5,Cikuda,,,,,,,
32.01.20.2006,,,,,,,6,Parungpanjang,,,,Koreksi penulisan Perda No. 3/2003,,,
