Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,NOMOR,TAHUN,,,,,,,,,,,,,
,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,,
,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,,
92.01.12.2010,,,,9,Malamas,,Pemekaran Desa Segun Perda No 53/2013,,,,,,,,
92.01.13,9,Mayamuk,3,,,8,Perda No. 05/2005,,,,,,,,
,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,
,NAMA PROVINSI /,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,KABUPATEN / KOTA,,,,,,,,,,(Km2),(Jiwa) *),,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
92.01.13.1001,,,,,,1,Makbusum,,,,,,"Semula wil. Kec. Salawati, Peningkatan status kel Perda No.",,
,,,,,,,,,,,,,13/2007,,
92.01.13.1002,,,,,,2,Makbalim,,,,,,"Semula wil. Kec. Salawati, Peningkatan status Kel Perda No.",,
,,,,,,,,,,,,,13/2007,,
92.01.13.1003,,,,,,3,Makotyamsa,,,,,,Semula wil. Kec. Salawati. Peningkatan status  desa mjd,,
,,,,,,,,,,,,,Kelurahan Perda No 46/2013,,
92.01.13.2004,,,,,,,,1,Jeflio,,,,Semula wil. Kec. Salawati,,
