Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,LUAS,JUMLAH,,,,,
K O D E,,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,(Km2),(Jiwa) *),,,,,
82.04.17.2009,,,,,,,9,Kubung,,,,Semula wil. Kec. Bacan,,,,
82.04.17.2010,,,,,,,10,Panamboang,,,,Semula wil. Kec. Bacan,,,,
82.04.18,,,,18,Kepulauan,-,,,8,,,Perda No. 8/2007,,,,
,,,,,Botanglomang,,,,,,,,,,,
82.04.18.2001,,,,,,,1,Sawangakar,,,,Semula wil. Kec. Bacan. Surat Kepala Badan Pemberdayaan dan,,,,
,,,,,,,,,,,,"Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama desa",,,,
82.04.18.2002,,,,,,,2,Bajo,,,,Semula wil. Kec. Bacan,,,,
82.04.18.2003,,,,,,,3,Tanjung Obit,,,,Semula wil. Kec. Bacan. Surat Kepala Badan Pemberdayaan dan,,,,
,,,,,,,,,,,,"Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama desa",,,,
82.04.18.2004,,,,,,,4,Prapakanda,,,,Semula wil. Kec. Bacan,,,,
82.04.18.2005,,,,,,,5,Toin,,,,Semula wil. Kec. Bacan,,,,
82.04.18.2006,,,,,,,6,Kampung Baru,,,,Semula wil. Kec. Bacan,,,,
82.04.18.2007,,,,,,,7,Batutaga,,,,Semula wil. Kec. Bacan,,,,
82.04.18.2008,,,,,,,8,Paisumbaos,,,,Semula wil. Kec. Bacang,,,,
82.04.19,,,,19,Mandioli Selatan,-,,,6,,,Perda No. 8/2007,,,,
82.04.19.2001,,,,,,,1,Lele,,,,Semula wil. Kec. Bacan,,,,
82.04.19.2002,,,,,,,2,Bahu,,,,Semula wil. Kec. Bacan,,,,
,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.04.19.2003,,,,,,,3,Jiko,,,,Semula wil. Kec. Bacan,,,,
82.04.19.2004,,,,,,,4,Galala,,,,Semula wil. Kec. Bacan,,,,
82.04.19.2005,,,,,,,5,Tabalema,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.19.2006,,,,,,,6,Yoyok,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.20,,,,20,Mandioli Utara,-,,,6,,,Perda No. 8/2007,,,,
82.04.20.2001,,,,,,,1,Pelita,,,,Semula wil. Kec. Bacan,,,,
82.04.20.2002,,,,,,,2,Indong,,,,Semula wil. Kec. Bacan,,,,
82.04.20.2003,,,,,,,3,Waya,,,,Semula wil. Kec. Bacan,,,,
82.04.20.2004,,,,,,,4,Leleongusu,,,,Semula wil. Kec. Bacan,,,,
82.04.20.2005,,,,,,,5,Akedabo,,,,Semula wil. Kec. Bacan,,,,
82.04.20.2006,,,,,,,6,Bobo,,,,Semula wil. Kec. Bacan,,,,
82.04.21,,,,21,Bacan Timur Selatan,-,,,7,,,Perda No. 8/2007,,,,
82.04.21.2001,,,,,,,1,Wayaua,,,,Semula wil. Kec. Bacan Timur. Surat Kepala Badan Pemberdayaan,,,,
,,,,,,,,,,,,"dan Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama",,,,
,,,,,,,,,,,,desa,,,,
82.04.21.2002,,,,,,,2,Silang,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.21.2003,,,,,,,3,Liaro,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.21.2004,,,,,,,4,Pigaraja,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.21.2005,,,,,,,5,Wayakuba,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.21.2006,,,,,,,6,Tabangame,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.21.2007,,,,,,,7,Tabajaya,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.22,,,,22,Bacan Timur Tengah,-,,,7,,,Perda No. 8/2007,,,,
82.04.22.2001,,,,,,,1,Wayatim,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.22.2002,,,,,,,2,Tomara,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.22.2003,,,,,,,3,Tutupa,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.22.2004,,,,,,,4,Tabapoma,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.22.2005,,,,,,,5,Bibinoi,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.22.2006,,,,,,,6,Songa,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.22.2007,,,,,,,7,Tawa,,,,Semula wil. Kec. Bacan Timur,,,,
82.04.23,,,,23,Gane Barat Selatan,-,,,8,,,Perda No. 8/2007,,,,
82.04.23.2001,,,,,,,1,Awis,,,,Semula wil. Kec. Gane Barat,,,,
82.04.23.2002,,,,,,,2,Dowora,,,,Semula wil. Kec. Gane Barat,,,,
82.04.23.2003,,,,,,,3,Gane Dalam,,,,Semula wil. Kec. Gane Barat,,,,
82.04.23.2004,,,,,,,4,Jibubu,,,,Semula wil. Kec. Gane Barat,,,,
82.04.23.2005,,,,,,,5,Pasipalele,,,,Semula wil. Kec. Gane Barat,,,,
,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.04.23.2006,,,,,,,6,Sekely,,,,Semula wil. Kec. Gane Barat,,,,
82.04.23.2007,,,,,,,7,Tawa,,,,Semula wil. Kec. Gane Barat,,,,
82.04.23.2008,,,,,,,8,Yamli,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24,,,,24,Gane Barat Utara,-,,,12,,,Perda No. 8/2007,,,,
82.04.24.2001,,,,,,,1,Batulak,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2002,,,,,,,2,Boso,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2003,,,,,,,3,Dolik,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2004,,,,,,,4,Fulai,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2005,,,,,,,5,Gumira,,,,Semula wil. Kec. Gane Barat. Surat Kepala Badan Pemberdayaan,,,,
,,,,,,,,,,,,"dan Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama",,,,
,,,,,,,,,,,,desa,,,,
82.04.24.2006,,,,,,,6,Moloku,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2007,,,,,,,7,Nurjihat,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2008,,,,,,,8,Posi Posi,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2009,,,,,,,9,Samat,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2010,,,,,,,10,Samo,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2011,,,,,,,11,Suka Damai,,,,Semula wil. Kec. Gane Barat,,,,
82.04.24.2012,,,,,,,12,Tokaka,,,,Semula wil. Kec. Gane Barat,,,,
82.04.25,,,,25,Kepulauan Joronga,-,,,7,,,Perda No. 8/2007,,,,
82.04.25.2001,,,,,,,1,Gonone,,,,Semula wil. Kec. Gane Barat,,,,
82.04.25.2002,,,,,,,2,Kakupang,,,,Semula wil. Kec. Gane Barat. Koreksi nama desa semula,,,,
,,,,,,,,,,,,Kukupang mjd Kakupang. Surat Kepala BPM-OTDES Halsel No,,,,
,,,,,,,,,,,,160/111/BPM-OTDES/2015 tgl 15 Mei 2015,,,,
82.04.25.2003,,,,,,,3,Kurunga,,,,Semula wil. Kec. Gane Barat,,,,
82.04.25.2004,,,,,,,4,Liboba Hijrah,,,,Semula wil. Kec. Gane Barat,,,,
82.04.25.2005,,,,,,,5,Pulau Gala,,,,Semula wil. Kec. Gane Barat,,,,
82.04.25.2006,,,,,,,6,Tawabi,,,,Semula wil. Kec. Gane Barat,,,,
82.04.25.2007,,,,,,,7,Yomen,,,,Semula wil. Kec. Gane Barat,,,,
82.04.26,,,,26,Gane Timur Selatan,-,,,5,,,Perda No. 8/2007,,,,
82.04.26.2001,,,,,,,1,Gaimu,,,,Semula wil. Kec. Gane Timur,,,,
82.04.26.2002,,,,,,,2,Gane Luar,,,,Semula wil. Kec. Gane Timur,,,,
82.04.26.2003,,,,,,,3,Kuwo,,,,Semula wil. Kec. Gane Timur,,,,
82.04.26.2004,,,,,,,4,Ranga Ranga,,,,Semula wil. Kec. Gane Timur,,,,
82.04.26.2005,,,,,,,5,Sawat,,,,Semula wil. Kec. Gane Timur,,,,
82.04.27,,,,27,Gane Timur Tengah,-,,,8,,,Perda No. 8/2007,,,,
82.04.27.2001,,,,,,,1,Bisui,,,,Semula wil. Kec. Gane Timur,,,,
,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,JUMLAH,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,
,,NAMA PROVINSI /,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,,KABUPATEN / KOTA,,,,,,,,,,(Km2),(Jiwa) *),,,
,,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
82.04.27.2002,,,,,,,,,2,Lelewi,,,,Semula wil. Kec. Gane Timur,,
82.04.27.2003,,,,,,,,,3,Luim,,,,Semula wil. Kec. Gane Timur,,
82.04.27.2004,,,,,,,,,4,Matuting,,,,Semula wil. Kec. Gane Timur,,
82.04.27.2005,,,,,,,,,5,Matuting Tanjung,,,,Semula wil. Kec. Gane Timur,,
82.04.27.2006,,,,,,,,,6,Tabahidayah,,,,Semula wil. Kec. Gane Timur,,
82.04.27.2007,,,,,,,,,7,Tabahijrah,,,,Semula wil. Kec. Gane Timur,,
82.04.27.2008,,,,,,,,,8,Tagia,,,,Semula wil. Kec. Gane Timur. Koreksi nama desa semula Tagea,,
,,,,,,,,,,,,,,mjd Tagia. Surat Kepala BPM-OTDES Halsel No,,
,,,,,,,,,,,,,,160/111/BPM-OTDES/2015 tgl 15 Mei 2015,,
82.04.28,,,,,28,Obi Barat,,-,,,6,,,Perda No. 8/2007,,
82.04.28.2001,,,,,,,,,1,Alam Kenanga,,,,Semula wil. Kec. Obi,,
82.04.28.2002,,,,,,,,,2,Alam Pelita,,,,Semula wil. Kec. Obi,,
82.04.28.2003,,,,,,,,,3,Jikohai,,,,Semula wil. Kec. Obi,,
82.04.28.2004,,,,,,,,,4,Manatahan,,,,Semula wil. Kec. Obi,,
82.04.28.2005,,,,,,,,,5,Soa Sangaji,,,,Semula wil. Kec. Obi,,
82.04.28.2006,,,,,,,,,6,Tapa,,,,Semula wil. Kec. Obi,,
82.04.29,,,,,29,Obi Timur,,-,,,4,,,Perda No. 8/2007,,
82.04.29.2001,,,,,,,,,1,Kelo,,,,Semula wil. Kec. Obi,,
82.04.29.2002,,,,,,,,,2,Sum,,,,Semula wil. Kec. Obi,,
82.04.29.2003,,,,,,,,,3,Susepe,,,,Semula wil. Kec. Obi,,
82.04.29.2004,,,,,,,,,4,Wooi,,,,Semula wil. Kec. Obi,,
82.04.30,,,,,30,Obi Utara,,-,,,7,,,Perda No. 8/2007,,
82.04.30.2001,,,,,,,,,1,Cap,,,,Semula wil. Kec. Obi,,
82.04.30.2002,,,,,,,,,2,Madopolo,,,,Semula wil. Kec. Obi,,
82.04.30.2003,,,,,,,,,3,Galala,,,,Semula wil. Kec. Obi,,
82.04.30.2004,,,,,,,,,4,Madopolo Barat,,,,Semula wil. Kec. Obi,,
82.04.30.2005,,,,,,,,,5,Waringi,,,,Semula wil. Kec. Obi,,
82.04.30.2006,,,,,,,,,6,Pasir Putih,,,,Semula wil. Kec. Obi,,
82.04.30.2007,,,,,,,,,7,Madopolo Timur,,,,Semula wil. Kec. Obi,,
82.05,5,KAB. KEPULAUAN SULA,,,,,12,-,,,78,"3.304,32",110.507,,,
82.05.01,,,,,1,Mangoli Timur,,-,,,5,,,,,
82.05.01.2001,,,,,,,,,1,Waitina,,,,,,
,,,,,,,,,,Buruakol,,,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006",,
,,,,,,,,,,Capalulu,,,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006",,
,,,,,,,,,,Urifola,,,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006",,
,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,,,
,NAMA PROVINSI /,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,,(Km2),(Jiwa) *),,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,,
,,,,,,,Mangoli,,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006",,,,,,
82.05.01.2006,,,,,,2,Kau,,,,,,,,,
82.05.01.2007,,,,,,3,Waitamela,,,,,,,,,
,,,,,,,Kawata,,,"Menjadi wil. Kec. Mangoli Utara Timur, Perda No. 2/2006",,,,,,
,,,,,,,Waisakai,,,"Menjadi wil. Kec. Mangoli Utara Timur, Perda No. 2/2006",,,,,,
,,,,,,,Pelita Jaya,,,"Menjadi wil. Kec. Mangoli Utara Timur, Perda No. 2/2006",,,,,,
,,,,,,,Wailoba,,,"Menjadi wil. Kec. Mangoli Tengah, Perda No. 2/2006",,,,,,
,,,,,,,Waisum,,,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Utara Timur, Perda",,,,,,
,,,,,,,,,,No. 2/2006,,,,,,
82.05.01.2013,,,,,,4,Karamat Titdoy,,,Perda No. 4/2006,,,,,,
,,,,,,,Paslal,,,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Tengah, Perda No.",,,,,,
,,,,,,,,,,2/2006,,,,,,
,,,,,,,Waitulia,,,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Tengah, Perda No.",,,,,,
,,,,,,,,,,2/2006,,,,,,
82.05.01.2016,,,,,,5,Naflo,,,Perda No. 4/2006,,,,,,
,,,,,,,,,,,,,,,,
Wai U,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Tengah, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
82.05.02,2,Sanana,-,,,11,,,,,,,,,,
82.05.02.2001,,,,1,Mangon,,,,,,,,,,,
82.05.02.2002,,,,2,Fagudu,,,,,,,,,,,
82.05.02.2003,,,,3,Waibau,,,,,,,,,,,
82.05.02.2004,,,,4,Falahu,,,,,,,,,,,
82.05.02.2005,,,,5,Fatcei,,,,,,,,,,,
82.05.02.2006,,,,6,Fogi,,,,,,,,,,,
82.05.02.2007,,,,7,Waihama,,,,,,,,,,,
82.05.02.2008,,,,8,Wai Ipa,,,,,,,,,,,
82.05.02.2009,,,,9,Umaloya,,,,,,,,,,,
82.05.02.2010,,,,10,Pastina,,,,,,,,,,,
82.05.02.2011,,,,11,Wailau,,,,,,,,,,,
,,,,,Waiboga,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006",,,,,,,,,
,,,,,Soamole,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006",,,,,,,,,
,,,,,Waiman,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006",,,,,,,,,
,,,,,Fat Iba,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006",,,,,,,,,
,,,,,Bega,,"Menjadi wil. Kec. Sulabesi Tengah, Perda No. 2/2006",,,,,,,,,
,,,,,Waigoiyofa,,"Menjadi wil. Kec. Sulabesi Timur, Perda No. 2/2006",,,,,,,,,
,,,,,Baleha,,"Menjadi wil. Kec. Sulabesi Timur, Perda No. 2/2006",,,,,,,,,
,,,,,Fatkauyon,,"Menjadi wil. Kec. Sulabesi Timur, Perda No. 2/2006",,,,,,,,,
,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,,
,,,,,,Wailia,,,"Menjadi wil. Kec. Sulabesi Timur, Perda No. 2/2006",,,,,,,
,,,,,,Malbufa,,,"Menjadi wil. Kec. Sanana Utara, Perda No. 6/2007",,,,,,,
,,,,,,Fukweu,,,"Menjadi wil. Kec. Sanana Utara, Perda No. 6/2007",,,,,,,
,,,,,,Pohea,,,"Menjadi wil. Kec. Sanana Utara, Perda No. 6/2007",,,,,,,
,,,,,,,,,,,,,,,,
Paratina,"Perda No. 4/2006, Menjadi wil. Kec. Sulabesi Barat, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
,,,,,Sama,,"Perda No. 4/2006, Menjadi wil. Kec. Sulabesi Timur, Perda No.",,,,,,,,,
,,,,,,,2/2006,,,,,,,,,
,,,,,Waisepa,,"Perda No. 4/2006, Menjadi wil. Kec. Sulabesi Timur, Perda No.",,,,,,,,,
,,,,,,,2/2006,,,,,,,,,
,,,,,Manaf,,"Perda No. 4/2006, Menjadi wil. Kec. Sulabesi Tengah, Perda No.",,,,,,,,,
,,,,,,,2/2006,,,,,,,,,
,,,,,Bajo,,"Perda No. 4/2006, Menjadi wil. Kec. Sanana Utara, Perda No.",,,,,,,,,
,,,,,,,6/2007,,,,,,,,,
,,,,,Wainin,,"Perda No. 4/2006, Menjadi wil. Kec. Sanana Utara, Perda No.",,,,,,,,,
,,,,,,,6/2007,,,,,,,,,
,,,,,Man-Gega,,"Perda No. 4/2006, Menjadi wil. Kec. Sanana Utara, Perda No.",,,,,,,,,
,,,,,,,6/2007,,,,,,,,,
82.05.03,3,Sulabesi Barat,-,,,6,,,,,,,,,,
,,,,,Waigai,,"Menjadi wil. Kec. Sulabesi Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Fuata,,"Menjadi wil. Kec. Sulabesi Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Wainib,,"Menjadi wil. Kec. Sulabesi Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Skom,,"Menjadi wil. Kec. Sulabesi Selatan, Perda No. 2/2006",,,,,,,,,
82.05.03.2005,,,,1,Wai Ina,,,,,,,,,,,
82.05.03.2006,,,,2,Kabau Pantai,,,,,,,,,,,
82.05.03.2007,,,,3,Ona,,,,,,,,,,,
82.05.03.2008,,,,4,Kabau Darat,,Perda No. 4/2006,,,,,,,,,
82.05.03.2009,,,,5,Nahi,,Perda No. 4/2006,,,,,,,,,
82.05.03.2010,,,,6,Paratina,,"Semula wil Kec. Sanana, Perda No. 2/2006",,,,,,,,,
,,Taliabu Barat,,,,,Menjadi wil. Kab. Pulau Taliabu UU. No. 6/2013,,,,,,,,,
,,,,,Bobong,,,,,,,,,,,
,,,,,Talo,,,,,,,,,,,
,,,,,Kawalo,,,,,,,,,,,
,,,,,Bahu,,"Menjadi wil. Kec. Taliabu Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Bapenu,,"Menjadi wil. Kec. Taliabu Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Kilo,,"Menjadi wil. Kec. Taliabu Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Pancadu,,"Menjadi wil. Kec. Taliabu Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Tabona,,"Menjadi wil. Kec. Taliabu Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Mananga,,"Menjadi wil. Kec. Taliabu Utara, Perda No. 2/2006",,,,,,,,,
,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,,
,,,,,,Tanjung Una,,,"Menjadi wil. Kec. Taliabu Utara, Perda No. 2/2006",,,,,,,
,,,,,,Jorjoga,,,"Menjadi wil. Kec. Taliabu Utara, Perda No. 2/2006",,,,,,,
,,,,,,Gela,,,"Menjadi wil. Kec. Taliabu Utara, Perda No. 2/2006",,,,,,,
,,,,,,Minton,,,"Menjadi wil. Kec. Taliabu Utara, Perda No. 2/2006",,,,,,,
,,,,,,Nunca,,,"Menjadi wil. Kec. Taliabu Utara, Perda No. 2/2006",,,,,,,
,,,,,,Sahu,,,"Menjadi wil. Kec. Taliabu Utara, Perda No. 2/2006",,,,,,,
,,,,,,Todoli,,,"Menjadi wil. Kec. Taliabu Barat Laut, Perda No. 2/2006",,,,,,,
,,,,,,Tolong,,,"Menjadi wil. Kec. Taliabu Barat Laut, Perda No. 2/2006",,,,,,,
,,,,,,Lede,,,"Menjadi wil. Kec. Taliabu Barat Laut, Perda No. 2/2006",,,,,,,
,,,,,,Nggele,,,"Menjadi wil. Kec. Taliabu Barat Laut, Perda No. 2/2006",,,,,,,
,,,,,,Limbo,,,,,,,,,,
,,,,,,,,,,,,,,,,
Padang,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu Utara, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Ufung,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu Utara, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Natang Kuning,"Perda No. 4/2006, Menjadi wil. Kec. Lede, Perda No. 6/2007",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Ngaki,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu Selatan, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Mbono,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu Utara, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Maranti Jaya,,,,,,,,,,,,,,,,
Air Bulan,"Perda No. 4/2006, menjadi wil. Kec. Taliabu Utara, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Hai,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu Utara, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Kramat,,,,,,,,,,,,,,,,
Holbota,,,,,,,,,,,,,,,,
Kasongo,"Perda No. 4/2006, menjadi wil. Kec. Taliabu Barat Laut, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Salati,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu Barat Laut, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Beringin Jaya,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu Barat Laut, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Tikong,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu Utara, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Air Kalimat,"Perda No. 4/2006, menjadi wil. Kec. Taliabu Utara, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Sumbong,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu Selatan, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
Pancoran,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Wayo,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Loho Bubba,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Taliabu Timur Selatan,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,,
,,,,,,Penu,,,"Menjadi wil. Kec. Taliabu -Timur, Perda No. 2/2006",,,,,,,
,,,,,,Parigi,,,"Menjadi wil. Kec. Taliabu -Timur, Perda No. 2/2006",,,,,,,
,,,,,,Samuya,,,"Menjadi wil. Kec. Taliabu -Timur, Perda No. 2/2006",,,,,,,
,,,,,,,,,,,,,,,,
Waikadai,,,,,,,,,,,,,,,,
Losseng,,,,,,,,,,,,,,,,
Kawadang,,,,,,,,,,,,,,,,
Sofan,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Kabunu,,,,,,,,,,,,,,,,
Mantarara,,,,,,,,,,,,,,,,
Belo,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Kamaya,,,,,,,,,,,,,,,,
Waikoka,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,Tubang,,"Perda No. 4/2006, Menjadi wil. Kec. Taliabu -Timur, Perda No.",,,,,,,,,
,,,,,,,2/2006,,,,,,,,,
,,,,,Waikadai Sula,,,,,,,,,,,
82.05.06,4,Mangoli Barat,-,,,7,,,,,,,,,,
82.05.06.2001,,,,1,Dofa,,,,,,,,,,,
82.05.06.2002,,,,2,Lekokadai,,,,,,,,,,,
82.05.06.2003,,,,3,Lekosula,,,,,,,,,,,
,,,,,Falabisahaya,,"Menjadi wil. Kec. Mangoli Utara, Perda No. 2/2006",,,,,,,,,
,,,,,Kaporo,,"Menjadi wil. Kec. Mangoli Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Waikafia,,"Menjadi wil. Kec. Mangoli Selatan, Perda No. 2/2006",,,,,,,,,
,,,,,Buya,,"Menjadi wil. Kec. Mangoli Selatan, Perda No. 2/2006",,,,,,,,,
