Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
,,,,,,,,,Bonehau,,,,Menjadi wil Kec Bonehau Perda No. 12/2002,,
76.02.04.2003,,,,,,,,2,Karataun,,,,,,
76.02.04.2004,,,,,,,,3,Karama,,,,,,
,,,,,,,,,Salutiwo,,,,Menjadi wil Kec Bonehau Perda No. 12/2002,,
76.02.04.2006,,,,,,,,4,Siraun,,,,,,
76.02.04.2007,,,,,,,,5,Tumoga,,,,,,
,,,,,,,,,Battuada,,,,Menjadi wil Kec. Bonehau Perda No 12/2002,,
,,,,,,,,,Lumika,,,,,,
76.02.04.2010,,,,,,,,6,Salumakki,,,,Perda No. 5 /2006,,
76.02.04.2011,,,,,,,,7,Polio,,,,"Perubahan nama desa Ba'san, Perda No. 5 /2006",,
76.02.04.2012,,,,,,,,8,Limbong,,,,Perda No. 5 /2006,,
76.02.04.2013,,,,,,,,9,Sandapang,,,,Perda No. 5 /2006,,
76.02.04.2014,,,,,,,,10,Kondo Bulo,,,,Perda No. 5 /2006,,
76.02.04.2015,,,,,,,,11,Makkaliki,,,,Perda No. 2/2008,,
76.02.04.2016,,,,,,,,12,Batu Makkada,,,,Perda No. 2/2008,,
76.02.04.2017,,,,,,,,13,Lasa',,,,Perda No. 2/2008,,
,,,,,Budong-Budong,,,,,,,,"Menjadi wil Kab. Mamuju Tengah, sesuai UU No. 4/2013",,
,,,,,,,,,Babana,,,,,,
,,,,,,,,,Lumu,,,,,,
,,,,,,,,,Pontanakayang,,,,,,
,,,,,,,,,Mahahe,,,,Menjadi wil Kec Tobadak Perda No. 12/2002,,
,,,,,,,,,Salobaja,,,,Menjadi wil Kec Tobadak Perda No. 12/2002,,
,,,,,,,,,Salogatta,,,,,,
,,,,,,,,,Tobadak,,,,Menjadi wil Kec Tobadak Perda No. 12/2002,,
,,,,,,,,Kire,,,,,,,
,,,,,,,,,Tinali,,,,,,
,,,,,,,,,Palongaang,,,,Menjadi wil Kec Tobadak Perda No. 12/2002,,
,,,,,,,,,Salumanurung,,,,,,
,,,,,,,,,Batuparigi,,,,Menjadi wil Kec Tobadak Perda No. 12/2002,,
,,,,,,,,,Bambadaru,,,,Menjadi wil Kec Tobadak Perda No. 12/2002,,
,,,,,,,,,,,,,,,
Pasapa,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,
,,,,,,Bojo,,,,,,,,,
,,,,,,Barakkang,,,,,,,,,
,,,,,,Lembah Hada,,,,,,,,,
,,,,Pangale,,,,,"Menjadi wil Kab. Mamuju Tengah, sesuai UU No. 4/2013",,,,,,
,,,,,,,,,,,,,,,
Polo Pangale,,,,,,,,,,,,,,,
Pangale,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Sartanamaju,,,,,,,,,,,,,,,
Polo Lereng,,,,,,,,,,,,,,,
Kuo,,,,,,,,,,,,,,,
