Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,(Km2),(Jiwa) *),,,
91,P A P U A,,,,,,,,,,,,,,
,,Yeraha,"Menjadi wil. Kec. Tabonji, Perda No. 2/2006",,,,,,,,,,,,
,,Bibikem,"Menjadi wil. Kec. Ilyawab, Perda No. 2/2006",,,,,,,,,,,,
,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,
,,,,,,,,,,,,,,,
Wanam Kem,Menghapus desa sesuai Srt  Bup dan Ketua DPRD tgl 2 Maret,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,
91.01.04.2033,,,,12,Purawanderu,,Pemekaran Desa Kimaam Perda No. 7/2013,,,,,,,,
91.01.04.2034,,,,13,Umanderu,,Pemekaran Desa Mambum Perda No. 7/2013,,,,,,,,
91.01.04.2035,,,,14,Webu,,Pemekaran Desa Turiram Perda No. 7/2013,,,,,,,,
91.01.05,5,Semangga,-,,,10,,,,,,,,,
91.01.05.2001,,,,1,Matara,,,,,,,,,,
91.01.05.2002,,,,2,Waninggap Nanggo,,,,,,,,,,
91.01.05.2003,,,,3,Urumb,,,,,,,,,,
91.01.05.2004,,,,4,Sido Mulyo,,,,,,,,,,
91.01.05.2005,,,,5,Kuprik,,,,,,,,,,
91.01.05.2006,,,,6,Kuper,,,,,,,,,,
91.01.05.2007,,,,7,Semangga Jaya,,,,,,,,,,
91.01.05.2008,,,,8,Marga Mulya,,,,,,,,,,
91.01.05.2009,,,,9,Muram Sari,,,,,,,,,,
91.01.05.2010,,,,10,Waninggap Kai,,,,,,,,,,
91.01.06,6,Tanah Miring,-,,,14,,,,,,,,,
91.01.06.2001,,,,1,Yasa Mulya,,,,,,,,,,
91.01.06.2002,,,,2,Sumber Harapan,,,,,,,,,,
91.01.06.2003,,,,3,Waninggap Say,,,,,,,,,,
91.01.06.2004,,,,4,Amun Kay,,,,,,,,,,
91.01.06.2005,,,,5,Hidup Baru,,,,,,,,,,
91.01.06.2006,,,,6,Sarmayam Indah,,,,,,,,,,
91.01.06.2007,,,,7,Ngguti Bob,,,,,,,,,,
91.01.06.2008,,,,8,Waninggap Miraf,,,,,,,,,,
91.01.06.2009,,,,9,Isano Mbias,,,,,,,,,,
91.01.06.2010,,,,10,Yaba Maru,,,,,,,,,,
91.01.06.2011,,,,11,Soa,,,,,,,,,,
91.01.06.2012,,,,12,Tambat,,,,,,,,,,
91.01.06.2013,,,,13,Bersehati,,,,,,,,,,
91.01.06.2014,,,,14,Kamangi,,Pemekaran Desa Yasa Mulya Perda No. 7/2013,,,,,,,,
91.01.07,7,Jagebob,-,,,14,,,,,,,,,
91.01.07.2001,,,,1,Kartini,,,,,,,,,,
91.01.07.2002,,,,2,Makarti Jaya,,,,,,,,,,
91.01.07.2003,,,,3,Nalkin,,,,,,,,,,
,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
91.01.07.2004,,,,,,,4,Angger Permegi,,,,,,,
91.01.07.2005,,,,,,,5,Poo,,,,,,,
91.01.07.2006,,,,,,,6,Mimi Baru,,,,,,,
91.01.07.2007,,,,,,,7,Kamno Sari,,,,,,,
91.01.07.2008,,,,,,,8,Blandin Kakayu,,,,,,,
91.01.07.2009,,,,,,,9,Gurinda Jaya,,,,,,,
