Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,(Km2),(Jiwa) *),,,
12.13.12.2001,,,,,,,,1,Bandar Panjang,,,,,
12.13.12.2002,,,,,,,,2,Bandar Panjang Tuo,,,,,
,,,,,,,,,Huta Gambir,,,"Menjadi wil Kec. Pakantan, Perda No. 10/2007",,
,,,,,,,,,Huta Julu,,,"Menjadi wil Kec. Pakantan, Perda No. 10/2007",,
,,,,,,,,,Huta Padang,,,"Menjadi wil Kec. Pakantan, Perda No. 10/2007",,
,,,,,,,,,Huta Toras,,,"Menjadi wil Kec. Pakantan, Perda No. 10/2007",,
12.13.12.2007,,,,,,,,3,Kampung Pinang,,,,,
12.13.12.2008,,,,,,,,4,Koto Baringin,,,,,
,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
12.13.12.2009,,,,,,,5,Limau Manis,,,,,,
,,,,,,,,Pakantan Dolok,,,"Menjadi wil Kec. Pakantan, Perda No. 10/2007",,,
,,,,,,,,Pakantan Lombang,,,"Menjadi wil Kec. Pakantan, Perda No. 10/2007",,,
12.13.12.2012,,,,,,,6,Ranjo Batu,,,,,,
12.13.12.2013,,,,,,,7,Sibinail,,,,,,
,,,,,,,,Silogun,,,"Menjadi wil Kec. Pakantan, Perda No. 10/2007",,,
12.13.12.2015,,,,,,,8,Simpang Mandepo,,,,,,
12.13.12.2016,,,,,,,9,Tamiang Mudo,,,,,,
12.13.12.2017,,,,,,,10,Tanjung Alai,,,,,,
,,,,,,,,Huta Lancat,,,"Menjadi wil Kec. Pakantan, Perda No. 10/2007",,,
12.13.12.1019,,,,,1,Pasar Muara Sipongi,,,,,,,,
12.13.12.2020,,,,,,,11,Tanjung Medan,,,Pemekaran sebagian wil Desa Kampung Pinang Perda No. 4/2004,,,
12.13.12.2021,,,,,,,12,Muara Kumpulan,,,Pemekaran sebagian wil Desa Bondar Panjang Perda No. 4/2004,,,
12.13.12.2022,,,,,,,13,Aek Botung,,,Pemekaran sebagian wil Desa Bondar Panjang Perda No. 4/2004,,,
12.13.12.2023,,,,,,,14,Koto Boru,,,Pemekaran sebagian wil Desa Bondar Panjang Perda No. 4/2004,,,
12.13.12.2024,,,,,,,15,Tanjung Larangan,,,Pemekaran sebagian wil Desa Kampung Pinang Perda No. 4/2004,,,
12.13.13,,,13,Batang Natal,,1,,30,,,,,,
12.13.13.2001,,,,,,,1,Aek Guo,,,,,,
12.13.13.2002,,,,,,,2,Aek Holbung,,,,,,
12.13.13.2003,,,,,,,3,Aek Manggis,,,"Pemekaran sebagian Desa Muara Parlampungan, Perda No.",,,
,,,,,,,,,,,8/2002,,,
12.13.13.2004,,,,,,,4,Aek Nabara,,,,,,
12.13.13.2005,,,,,,,5,Aek Nangali,,,,,,
12.13.13.2006,,,,,,,6,Ampung Julu,,,,,,
12.13.13.2007,,,,,,,7,Ampung Padang,,,,,,
12.13.13.2008,,,,,,,8,Ampung Siala,,,,,,
12.13.13.2009,,,,,,,9,Bangkelang,,,,,,
12.13.13.2010,,,,,,,10,Banjar Malayu,,,,,,
12.13.13.2011,,,,,,,11,Batu Madinding,,,,,,
12.13.13.2012,,,,,,,12,Bulu Soma,,,,,,
12.13.13.2013,,,,,,,13,Guo Batu,,,,,,
12.13.13.2014,,,,,,,14,Hadangkahan,,,,,,
12.13.13.2015,,,,,,,15,Hatupangan,,,"Pemekaran sebagian Desa Tombang Kaluang, Perda No. 8/2002",,,
12.13.13.2016,,,,,,,16,Muara Parlampungan,,,,,,
12.13.13.1017,,,,,1,Muara Soma,,,,,,,,
,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
12.13.13.2018,,,,,,17,Rantobi,,,,,,,
12.13.13.2019,,,,,,18,Rao Rao,,,,,,,
12.13.13.2020,,,,,,19,Simanguntong,,,,,,,
12.13.13.2021,,,,,,20,Sipogu,,,,,,,
12.13.13.2022,,,,,,21,Sopo Tinjak,,,,,,,
12.13.13.2023,,,,,,22,Tarlola,,,,,,,
12.13.13.2024,,,,,,23,Tombang Kaluang,,,Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat,,,,
,,,,,,,,,,Penyusunan dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017,,,,
12.13.13.2025,,,,,,24,Huta Lobu,,,Perda No. 17/2007,,,,
12.13.13.2026,,,,,,25,Lubuk Samboa,,,Perda No. 17/2007,,,,
12.13.13.2027,,,,,,26,Jambur Baru,,,Pemekaran sebagian wil Desa Ampung Siala Perda No. 4/2004,,,,
12.13.13.2028,,,,,,27,Aek Baru Jae,,,Pemekaran sebagian wil Desa Guo Batu Perda No. 4/2004,,,,
12.13.13.2029,,,,,,28,Aek Baru Julu,,,Pemekaran sebagian wil Desa Guo Batu Perda No. 4/2004,,,,
12.13.13.2030,,,,,,29,Lubuk Bondar,,,Pemekaran sebagian wil Kel. Muara Soma dan Desa Banjar,,,,
,,,,,,,Panjang,,,Melayu Perda No. 4/2004,,,,
12.13.13.2031,,,,,,30,Tor Naincat,,,Pemekaran sebagian wil Desa Batu Madinding Perda No. 4/2004,,,,
12.13.14,,,14,Lingga Bayu,2,,18,,,,,,,
12.13.14.2001,,,,,,1,Aek Garingging,,,,,,,
12.13.14.2002,,,,,,2,Aek Manyuruk,,,,,,,
12.13.14.2003,,,,,,3,Bandar Limabung,,,,,,,
,,,,,,,Bangun Saroha,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
,,,,,,,Banjar Maga,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
12.13.14.2006,,,,,,4,Lancat,,,Desa Batu Gajah merupakan dusun dari Desa Lancat sesuai,,,,
,,,,,,,,,,Perda 7/2002,,,,
,,,,,,,Gonting,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
,,,,,,,Huta Baringin,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
,,,,,,,Huta Raja,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
12.13.14.2010,,,,,,5,Kampung Baru,,,,,,,
12.13.14.2011,,,,,,6,Lobung,,,,,,,
,,,,,,,Manisak,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
,,,,,,,Muara Bangko,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
12.13.14.2014,,,,,,7,Pangkalan,,,,,,,
12.13.14.2015,,,,,,8,Perk. Simpang Gambir,,,,,,,
,,,,,,,Ranto Nalinjang,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
,,,,,,,Ranto Panjang,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
,,,,,,,Sampuran,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,,,
,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,
12.13.14.2019,,,,,,,,9,Sikumbu,,,,,
,,,,,,,,,Simaninggir,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,
12.13.14.2021,,,,,,,,10,Simpang Bajole,,,,,
12.13.14.2022,,,,,,,,11,Simpang Duku,,,,,
12.13.14.2023,,,,,,,,12,Simpang Durian,,,,,
12.13.14.1024,,,,,,1,Simpang Gambir,,,,,,,
12.13.14.2025,,,,,,,,13,Simpang Koje,,,,,
,,,,,,,,,Simpang Talap,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,
,,,,,,,,,Tandikek,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,
12.13.14.1028,,,,,,2,Tapus,,,,,,,
12.13.14.2029,,,,,,,,14,Dalan Lidang,,,,,
,,,,,,,,,Dua Sepakat,,,,,
12.13.14.2031,,,,,,,,15,Bonca Bayuon,,,,,
,,,,,,,,,Huta Nauli,,,"Menjadi wil Kec. Ranto baek, Perda No. 10/2007",,
12.13.14.2033,,,,,,,,16,Padang Silojongan,,,Perda No. 17/2007,,
12.13.14.2034,,,,,,,,17,Perbatasan,,,Perda No. 17/2007,,
12.13.14.2035,,,,,,,,18,Tangsi Atas,,,"Pemekaran sebagian Desa Aek Manyuruk, Perda No. 8/2002",,
12.13.15,,,,15,Batahan,,1,,17,,,,,
12.13.15.2001,,,,,,,,1,Banjar Aur,,,,,
,,,,,,,,,Banjar Aur Utara,,,"Menjadi wil Kec. Sinunukan, Perda No. 10/2007",,
12.13.15.2003,,,,,,,,2,Batahan I,,,,,
12.13.15.2004,,,,,,,,3,Batu Sondat,,,,,
12.13.15.2005,,,,,,,,4,Bintungan Bejangkar,,,,,
,,,,,,,,,Bintungan Bejangkar,,,"Menjadi wil Kec. Sinunukan, Perda No. 10/2007",,
,,,,,,,,,Baru,,,,,
12.13.15.2007,,,,,,,,5,Kampung Kapas,,,,,
12.13.15.2008,,,,,,,,6,Kuala Batahan,,,"Perubahan status menjadi Desa, Perda No. 8/2002",,
12.13.15.2009,,,,,,,,7,Kubangan Tompek,,,,,
12.13.15.2010,,,,,,,,8,Muara Pertemuan,,,,,
12.13.15.1011,,,,,,1,Pasar Baru Batahan,,,,,,,
12.13.15.2012,,,,,,,,9,Pasar Batahan,,,Perubahan status menjadi Desa Perda 20/2010,,
12.13.15.2013,,,,,,,,10,Pulau Tamang,,,,,
12.13.15.2014,,,,,,,,11,Sari Kenanga Batahan,,,,,
,,,,,,,,,Sinunukan I,,,"Menjadi wil Kec. Sinunukan, Perda No. 10/2007",,
,,,,,,,,,Sinunukan II,,,"Menjadi wil Kec. Sinunukan, Perda No. 10/2007",,
,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,
,,,,,,,,,Sinunukan III,,,"Menjadi wil Kec. Sinunukan, Perda No. 10/2007",,
,,,,,,,,,Sinunukan IV,,,"Menjadi wil Kec. Sinunukan, Perda No. 10/2007",,
12.13.15.2019,,,,,,,,12,Batahan II,,,"Pemekaran Desa, Perda No. 8/2008",,
12.13.15.2020,,,,,,,,13,Batahan III,,,"Pemekaran Desa, Perda No. 8/2008",,
12.13.15.2021,,,,,,,,14,Batahan IV,,,"Pemekaran Desa, Perda No. 8/2008",,
12.13.15.2022,,,,,,,,15,Sinunukan VI,,,"Pemekaran Desa, Perda No. 8/2008",,
12.13.15.2023,,,,,,,,16,Kampung Kapas I,,,"Pemekaran Desa, Perda No. 8/2008",,
12.13.15.2024,,,,,,,,17,Kubangan Pandan,,,Perda No. 4/2004,,
,,,,,,,,,Sari,,,,,
12.13.16,,,,16,Natal,,2,,28,,,,,
12.13.16.2001,,,,,,,,1,Balimbing,,,,,
12.13.16.2002,,,,,,,,2,Bintuas,,,,,
12.13.16.2003,,,,,,,,3,Bonda Kase,,,,,
12.13.16.2004,,,,,,,,4,Buburan,,,,,
12.13.16.2005,,,,,,,,5,Kampung Sawah,,,,,
12.13.16.2006,,,,,,,,6,Panggautan,,,,,
12.13.16.2007,,,,,,,,7,Pardamean Baru,,,,,
12.13.16.1008,,,,,,1,Pasar II Natal,,,,,,,
12.13.16.2009,,,,,,,,8,Pasar III Natal,,,,,
12.13.16.2010,,,,,,,,9,Pasar V Natal,,,Perda No. 17/2007,,
12.13.16.2011,,,,,,,,10,Patiluban Hilir,,,,,
12.13.16.2012,,,,,,,,11,Patiluban Mudik,,,,,
12.13.16.2013,,,,,,,,12,Perkebunan Patiluban,,,,,
12.13.16.2014,,,,,,,,13,Rukun Jaya,,,"Pemekaran sebagian Desa Sikara-Kara III, Perda No. 8/2002",,
12.13.16.2015,,,,,,,,14,Setia Karya,,,,,
12.13.16.2016,,,,,,,,15,Sikara Kara,,,,,
12.13.16.2017,,,,,,,,16,Sikara Kara I,,,,,
12.13.16.2018,,,,,,,,17,Sikara Kara II,,,,,
12.13.16.2019,,,,,,,,18,Sikara Kara III,,,,,
12.13.16.2020,,,,,,,,19,Sikara Kara IV,,,,,
12.13.16.2021,,,,,,,,20,Sundutan Tigo,,,,,
12.13.16.2022,,,,,,,,21,Taluk,,,,,
12.13.16.2023,,,,,,,,22,Tegal Sari,,,,,
12.13.16.2024,,,,,,,,23,Tunas Karya,,,,,
12.13.16.1025,,,,,,2,Pasar I Natal,,,,,,,
,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
12.13.16.2026,,,,,,24,Pasar VI Natal,,,Perda No. 17/2007,,,,
12.13.16.2027,,,,,,25,Sinunukan V,,,"Pemekaran Desa, Perda No. 8/2002",,,,
12.13.16.2028,,,,,,26,Suka Maju,,,Pemekaran sebagian Desa Sikara Kara II Perda No. 4/2004,,,,
12.13.16.2029,,,,,,27,Sasaran,,,Pemekaran sebagian Desa Panggarutan Perda No. 4/2004,,,,
12.13.16.2030,,,,,,28,Kun-Kun,,,Pemekaran sebagian Desa Sundutan Tigo Perda No. 20/2010,,,,
12.13.17,,,17,Muara Batang Gadis,-,,14,,,,,,,
12.13.17.2001,,,,,,1,Batu Mundom,,,,,,,
12.13.17.2002,,,,,,2,Hutaimbaru,,,,,,,
12.13.17.2003,,,,,,3,Lubuk Kapundung,,,,,,,
12.13.17.2004,,,,,,4,Manuncang,,,,,,,
12.13.17.2005,,,,,,5,Panunggulan,,,,,,,
12.13.17.2006,,,,,,6,Pasar Singkuang I,,,Perda No. 8/2008,,,,
12.13.17.2007,,,,,,7,Pasar Singkuang II,,,Perda No. 8/2008,,,,
12.13.17.2008,,,,,,8,Rantau Panjang,,,,,,,
12.13.17.2009,,,,,,9,Sikapas,,,,,,,
12.13.17.2010,,,,,,10,Tabuyung,,,,,,,
12.13.17.2011,,,,,,11,Tagilang Julu,,,,,,,
12.13.17.2012,,,,,,12,Sali Baru,,,Pemekaran sebagian wil Desa Tabuyung Perda No. 4/2004,,,,
12.13.17.2013,,,,,,13,Lubuk Kapundung II,,,Perda No. 17/2007,,,,
12.13.17.2014,,,,,,14,Suka Makmur,,,Perda No. 17/2007,,,,
12.13.18,,,18,Ranto Baek,-,,17,,,"Pemekaran sebagian Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2001,,,,,,1,Manisak,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2002,,,,,,2,Simpang Talap,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2003,,,,,,3,Sampuran,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2004,,,,,,4,Tandikek,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2005,,,,,,5,Gonting,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2006,,,,,,6,Bangun Saroha,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2007,,,,,,7,Huta Baringin,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2008,,,,,,8,Muara Bangko,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2009,,,,,,9,Ranto Nalinjang,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2010,,,,,,10,Banjar Maga,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2011,,,,,,11,Huta Raja,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2012,,,,,,12,Simaninggir,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2013,,,,,,13,Ranto Panjang,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
12.13.18.2014,,,,,,14,Huta Nauli,,,"Semula wil Kec. Lingga Bayu, Perda No. 10/2007",,,,
12.13.18.2015,,,,,,15,Lubuk Kancah,,,"Pemekaran Desa, Perda No. 8/2008",,,,
12.13.18.2016,,,,,,16,Dua Sepakat,,,Perda No. 10/2007,,,,
12.13.18.2017,,,,,,17,Gunung Godang,,,Pemekaran sebagian wil Desa Ranto Panjang Perda No. 20/2010,,,,
12.13.19,,,19,Huta Bargot,-,,12,,,"Pemekaran sebagian Kec. Panyabungan Utara, Perda No. 10/2007",,,,
12.13.19.2001,,,,,,1,Bangun Sejati,,,"Semula wil Kec. Panyabunga Utara, Perda No. 10/2007",,,,
12.13.19.2002,,,,,,2,Hutarimbaru,,,"Semula wil Kec. Panyabungan Utara, Perda No. 10/2007",,,,
12.13.19.2003,,,,,,3,Pasar Huta Bargot,,,"Semula wil Kec. Panyabungan Utara, Perda No. 10/2007",,,,
12.13.19.2004,,,,,,4,Huta Bargot Lombang,,,"Semula wil Kec. Panyabungan Utara, Perda No. 10/2007",,,,
12.13.19.2005,,,,,,5,Huta Bargot Dolok,,,"Semula wil Kec. Panyabungan Utara, Perda No. 10/2007",,,,
12.13.19.2006,,,,,,6,Huta Bargot Setia,,,"Semula wil Kec. Panyabungan Utara, Perda No. 10/2007",,,,
12.13.19.2007,,,,,,7,Huta Bargot Nauli,,,"Semula wil Kec. Panyabungan Utara, Perda No. 10/2007",,,,
12.13.19.2008,,,,,,8,Mondan,,,"Semula wil Kec. Panyabungan Utara, Perda No. 10/2007",,,,
12.13.19.2009,,,,,,9,Sayur Maincat,,,"Semula wil Kec. Panyabungan Utara, Perda No. 10/2007",,,,
12.13.19.2010,,,,,,10,Kumpulan Setia,,,Perda No. 10/2007,,,,
12.13.19.2011,,,,,,11,Simalagi,,,Perda No. 10/2007,,,,
12.13.19.2012,,,,,,12,Saba Padang,,,Pemekaran sebagian wil Desa Huta Bargot Setia Perda No.,,,,
,,,,,,,,,,20/2010,,,,
12.13.20,,,20,Puncak Sorik Marapi,-,,11,,,"Pemekaran sebagian Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2001,,,,,,1,Huta Lombang,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2002,,,,,,2,Huta Baru,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2003,,,,,,3,Handel,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2004,,,,,,4,Hutatinggi,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2005,,,,,,5,Hutanamale,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2006,,,,,,6,Hutabaringin Julu,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2007,,,,,,7,Sibanggor Jae,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2008,,,,,,8,Sibanggor Tonga,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2009,,,,,,9,Sibanggor Julu,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2010,,,,,,10,Purba Julu,,,"Semula wil Kec. Tambangan, Perda No. 10/2007",,,,
12.13.20.2011,,,,,,11,Huta Baringin,,,Perda No. 10/2007,,,,
12.13.21,,,21,Pakantan,-,,8,,,"Pemekaran sebagian Kec. Muara Sipongi, Perda No. 10/2007",,,,
12.13.21.2001,,,,,,1,Pakantan Dolok,,,"Semula wil Kec. Muara Sipongi, Perda No. 10/2007",,,,
12.13.21.2002,,,,,,2,Pakantan Lombang,,,"Semula wil Kec. Muara Sipongi, Perda No. 10/2007",,,,
12.13.21.2003,,,,,,3,Huta Gambir,,,"Semula wil Kec. Muara Sipongi, Perda No. 10/2007",,,,
12.13.21.2004,,,,,,4,Huta Lancat,,,"Semula wil Kec. Muara Sipongi, Perda No. 10/2007",,,,
,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,
,,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,
,,,KAB,KOTA,KECAMATAN,,KELURAHAN,,D E S A,,,,,
12.13.21.2005,,,,,,,,5,Huta Julu,,"Semula wil Kec. Muara Sipongi, Perda No. 10/2007",,,
12.13.21.2006,,,,,,,,6,Huta Toras,,"Semula wil Kec. Muara Sipongi, Perda No. 10/2007",,,
12.13.21.2007,,,,,,,,7,Huta Padang,,"Semula wil Kec. Muara Sipongi, Perda No. 10/2007",,,
12.13.21.2008,,,,,,,,8,Silogun,,"Semula wil Kec. Muara Sipongi, Perda No. 10/2007",,,
12.13.22,,,,22,Sinunukan,,-,,14,,"Pemekaran sebagian Kec. Batahan, Perda No. 10/2007",,,
12.13.22.2001,,,,,,,,1,Sinunukan I,,"Semula wil Kec. Batahan, Perda No. 10/2007",,,
12.13.22.2002,,,,,,,,2,Sinunukan II,,"Semula wil Kec. Batahan, Perda No. 10/2007",,,
12.13.22.2003,,,,,,,,3,Sinunukan III,,"Semula wil Kec. Batahan, Perda No. 10/2007",,,
12.13.22.2004,,,,,,,,4,Sinunukan IV,,"Semula wil Kec. Batahan, Perda No. 10/2007",,,
12.13.22.2005,,,,,,,,5,Bintungan Bejangkar,,"Semula wil Kec. Batahan, Perda No. 10/2007",,,
,,,,,,,,Baru,,,,,,
12.13.22.2006,,,,,,,,6,Banjar Aur Utara,,"Semula wil Kec. Batahan, Perda No. 10/2007",,,
12.13.22.2007,,,,,,,,7,Kampung Kapas II,,"Pemekaran Desa, Perda No. 8/2008",,,
12.13.22.2008,,,,,,,,8,Airapa,,"Pemekaran sebagian Desa Bitungan Bejangkar Baru, Perda No.",,,
,,,,,,,,,,,8/2008,,,
12.13.22.2009,,,,,,,,9,Sido Makmur,,Perda No. 10/2007,,,
12.13.22.2010,,,,,,,,10,Wido Daren,,Perda No. 10/2007,,,
12.13.22.2011,,,,,,,,11,Wono Sari,,Perda No. 10/2007,,,
12.13.22.2012,,,,,,,,12,Suka Damai,,Perda No. 10/2007,,,
12.13.22.2013,,,,,,,,13,Pasir Putih,,Perda No. 10/2007,,,
12.13.22.2014,,,,,,,,14,Sinunukan I Central,,Perda No. 8/2008,,,
12.13.23,,,,23,Naga Juang,,-,,7,,"Pemekaran sebagian Kec. Bukit Malintang, Perda No. 46/2007",,,
12.13.23.2001,,,,,,,,1,Tambiski,,"Semula wil Kec. Bukit Malintang, Perda No. 46/2007",,,
12.13.23.2002,,,,,,,,2,Tarutung Panjang,,"Semula wil Kec. Bukit Malintang, Perda No. 46/2007",,,
12.13.23.2003,,,,,,,,3,Humbang I,,"Semula wil Kec. Bukit Malintang, Perda No. 46/2007",,,
12.13.23.2004,,,,,,,,4,Banua Rakyat,,"Semula wil Kec. Bukit Malintang, Perda No. 46/2007",,,
12.13.23.2005,,,,,,,,5,Sayur Matua,,"Semula wil Kec. Bukit Malintang, Perda No. 46/2007",,,
12.13.23.2006,,,,,,,,6,Banua Simanosor,,"Perda No 46/2007, Perbaikan nama sesuai BA No.",,,
,,,,,,,,,,,2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl,,,
,,,,,,,,,,,30 Okt s/d 1 Nov 2017,,,
12.13.23.2007,,,,,,,,7,Tambiski Nauli,,Perda No 46/2007,,,
12.14,14,KAB. NIAS SELATAN,,,,35,2,,459,"1.825,20",360.683,,,
12.14.01,,,,1,Lolomatua,,-,,13,,,,,
,,,,,,,,,Amorosa,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012",,,
12.14.01.2002,,,,,,,,1,Hilisangowola,,,,,
,,,,,,,,,Hiliwaebu,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012",,,
,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,
,,,,,,,,Hiliuso,,,"Menjadi wil Kec. Huruna, Perda No. 8/2012",,,
12.14.01.2005,,,,,,,2,Hiliotalua,,,,,,
12.14.01.2006,,,,,,,3,Koendrafo,,,,,,
,,,,,,,,Lalimanawa,,,"Menjadi wil Kec. Huruna, Perda No. 8/2012",,,
12.14.01.2008,,,,,,,4,Lawa-lawa Luo,,,,,,
,,,,,,,,Loloana'a,,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012",,,
,,,,,,,,Marao,,,"Menjadi wil Kec. Ulunoyo, Perda No. 8/2012",,,
